Institute,Academic-Program-Name,Quota,Seat-Type,Gender,Round-1-Opening-Rank,Round-1-Closing-Rank,Round-2-Opening-Rank,Round-2-Closing-Rank,Round-3-Opening-Rank,Round-3-Closing-Rank,Round-4-Opening-Rank,Round-4-Closing-Rank,Round-5-Opening-Rank,Round-5-Closing-Rank,Opening-Rank,Closing-Rank,State,StateId,InstituteId,Type,Id
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,606.0,987.0,606.0,1018.0,606.0,1018.0,606.0,1018.0,606.0,1021.0,606.0,1021.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,Telangana,7,106,IIT,106MIONP
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2840.0,4168.0,2840.0,4168.0,2840.0,4168.0,2840.0,4168.0,3084.0,4344.0,2840.0,4344.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1022.0,1981.0,1022.0,2080.0,1022.0,2080.0,1022.0,2080.0,1022.0,2105.0,1022.0,2105.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,133.0,133.0,38.0,133.0,Telangana,7,106,IIT,106MIOP
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),873.0,1218.0,873.0,1218.0,873.0,1218.0,873.0,1218.0,873.0,1218.0,873.0,1218.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,464.0,614.0,464.0,614.0,464.0,614.0,464.0,614.0,464.0,614.0,464.0,614.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,Telangana,7,106,IIT,106FIST
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,219.0,280.0,276.0,292.0,276.0,292.0,276.0,292.0,276.0,292.0,219.0,292.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),868.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,868.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,321.0,334.0,321.0,350.0,321.0,350.0,321.0,350.0,321.0,350.0,321.0,350.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1877.0,1877.0,2009.0,2009.0,2009.0,2009.0,2009.0,2009.0,2076.0,2076.0,1877.0,2076.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,557.0,920.0,557.0,920.0,557.0,920.0,557.0,920.0,557.0,920.0,557.0,920.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4056.0,4434.0,4056.0,4434.0,4056.0,4434.0,4056.0,4434.0,4056.0,4434.0,4056.0,4434.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1570.0,2050.0,1570.0,2105.0,1570.0,2105.0,1570.0,2105.0,1570.0,2147.0,1570.0,2147.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,401.0,463.0,401.0,463.0,401.0,463.0,401.0,463.0,401.0,463.0,401.0,463.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,277.0,288.0,277.0,373.0,277.0,373.0,277.0,373.0,277.0,373.0,277.0,373.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,1997.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1004.0,1180.0,1004.0,1180.0,1004.0,1180.0,1004.0,1180.0,1004.0,1180.0,1004.0,1180.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3086.0,5101.0,3086.0,6654.0,3086.0,6654.0,3086.0,6654.0,3086.0,6654.0,3086.0,6654.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2435.0,2803.0,2435.0,2841.0,2435.0,2841.0,2435.0,2841.0,2435.0,2856.0,2435.0,2856.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10405.0,11350.0,10405.0,11350.0,10405.0,11350.0,10405.0,11350.0,11250.0,12055.0,10405.0,12055.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3442.0,4662.0,3442.0,4678.0,3442.0,4678.0,3442.0,4678.0,3442.0,4932.0,3442.0,4932.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1571.0,1804.0,1690.0,1818.0,1690.0,1818.0,1690.0,1818.0,1690.0,1818.0,1571.0,1818.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1022.0,1024.0,1024.0,1066.0,1024.0,1066.0,1024.0,1066.0,1024.0,1066.0,1022.0,1066.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1222.0,1222.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1222.0,1830.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,475.0,536.0,475.0,536.0,475.0,536.0,475.0,536.0,536.0,654.0,475.0,654.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2543.0,4046.0,2543.0,4046.0,2543.0,4046.0,2543.0,4046.0,2543.0,4046.0,2543.0,4046.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1166.0,1984.0,1166.0,1984.0,1166.0,1984.0,1166.0,1984.0,1166.0,1984.0,1166.0,1984.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4470.0,5748.0,4470.0,5748.0,4470.0,5748.0,4470.0,5748.0,4470.0,5748.0,4470.0,5748.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1822.0,3236.0,1822.0,3326.0,1822.0,3326.0,1822.0,3326.0,1822.0,3835.0,1822.0,3835.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,1512.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,863.0,1071.0,863.0,1125.0,863.0,1125.0,863.0,1125.0,863.0,1125.0,863.0,1125.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,Telangana,7,106,IIT,106FIST
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,498.0,592.0,498.0,592.0,498.0,592.0,498.0,592.0,498.0,592.0,498.0,592.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2838.0,2838.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,2838.0,3018.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1386.0,1396.0,1542.0,1656.0,1542.0,1656.0,1542.0,1656.0,1755.0,1799.0,1386.0,1799.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7824.0,7824.0,7824.0,7824.0,7824.0,7824.0,7824.0,7824.0,7981.0,7981.0,7824.0,7981.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2923.0,3944.0,2923.0,4089.0,2923.0,4089.0,2923.0,4089.0,2923.0,4097.0,2923.0,4097.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15890.0,15939.0,15890.0,15939.0,15890.0,15939.0,15890.0,15939.0,15890.0,16446.0,15890.0,16446.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7495.0,8752.0,8145.0,8802.0,8145.0,8802.0,8145.0,8802.0,8178.0,9551.0,7495.0,9551.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2199.0,2328.0,2199.0,2370.0,2199.0,2370.0,2199.0,2370.0,2199.0,2370.0,2199.0,2370.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,972.0,1177.0,1177.0,1240.0,1177.0,1240.0,1177.0,1240.0,1177.0,1240.0,972.0,1240.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1267.0,1343.0,1344.0,1422.0,1344.0,1422.0,1344.0,1422.0,1344.0,1422.0,1267.0,1422.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6223.0,7202.0,6223.0,7549.0,6223.0,7549.0,6223.0,7549.0,7549.0,7564.0,6223.0,7564.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2847.0,3411.0,2847.0,3481.0,2847.0,3481.0,2847.0,3481.0,2847.0,3481.0,2847.0,3481.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13015.0,14717.0,13015.0,15346.0,13015.0,15346.0,13015.0,15546.0,13015.0,15999.0,13015.0,15999.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5105.0,7736.0,5105.0,7736.0,5105.0,7736.0,5105.0,7864.0,5105.0,8197.0,5105.0,8197.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2852.0,2852.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,2852.0,3360.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1841.0,2038.0,1841.0,2156.0,1841.0,2156.0,1841.0,2156.0,1841.0,2196.0,1841.0,2196.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,817.0,945.0,817.0,945.0,817.0,945.0,817.0,945.0,817.0,945.0,817.0,945.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,135.0,147.0,135.0,147.0,135.0,147.0,135.0,147.0,147.0,158.0,135.0,158.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,414.0,436.0,414.0,436.0,414.0,436.0,414.0,436.0,419.0,480.0,414.0,480.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,Telangana,7,106,IIT,106MIONP
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2132.0,2296.0,2132.0,2296.0,2132.0,2296.0,2132.0,2296.0,2885.0,3625.0,2132.0,3625.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,660.0,951.0,660.0,976.0,660.0,976.0,660.0,976.0,660.0,982.0,660.0,982.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,183.0,290.0,238.0,301.0,238.0,301.0,238.0,301.0,238.0,301.0,183.0,301.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1830.0,1830.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1830.0,1868.0,Telangana,7,106,IIT,106FIE
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,646.0,713.0,681.0,739.0,681.0,739.0,681.0,739.0,689.0,786.0,646.0,786.0,Telangana,7,106,IIT,106MIE
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2745.0,4377.0,2745.0,4377.0,2745.0,4377.0,2745.0,4377.0,2745.0,4746.0,2745.0,4746.0,Telangana,7,106,IIT,106FION
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1509.0,2087.0,1765.0,2121.0,1765.0,2121.0,1765.0,2121.0,1765.0,2121.0,1509.0,2121.0,Telangana,7,106,IIT,106MION
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7527.0,10758.0,7527.0,10758.0,7527.0,10758.0,7527.0,10758.0,7527.0,10758.0,7527.0,10758.0,Telangana,7,106,IIT,106FIO
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2304.0,4252.0,2304.0,4267.0,2304.0,4267.0,2304.0,4267.0,3751.0,4469.0,2304.0,4469.0,Telangana,7,106,IIT,106MIO
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1467.0,2205.0,2205.0,2270.0,2205.0,2270.0,2205.0,2270.0,2205.0,2270.0,1467.0,2270.0,Telangana,7,106,IIT,106FISC
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,836.0,1096.0,836.0,1116.0,836.0,1116.0,836.0,1116.0,836.0,1116.0,836.0,1116.0,Telangana,7,106,IIT,106MISC
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),881.0,881.0,881.0,881.0,881.0,881.0,881.0,881.0,881.0,881.0,881.0,881.0,Telangana,7,106,IIT,106FIST
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,387.0,570.0,387.0,570.0,387.0,570.0,387.0,570.0,387.0,570.0,387.0,570.0,Telangana,7,106,IIT,106MIST
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,Madhya Pradesh,5,104,IIT,104FIE
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1021.0,1228.0,1021.0,1321.0,1021.0,1321.0,1021.0,1321.0,1326.0,1402.0,1021.0,1402.0,Madhya Pradesh,5,104,IIT,104MIE
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6714.0,6965.0,6714.0,6965.0,6714.0,6965.0,6714.0,6965.0,6714.0,6965.0,6714.0,6965.0,Madhya Pradesh,5,104,IIT,104FION
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2608.0,3392.0,3015.0,3468.0,3015.0,3468.0,3015.0,3468.0,3015.0,3568.0,2608.0,3568.0,Madhya Pradesh,5,104,IIT,104MION
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13783.0,15679.0,14123.0,15687.0,14123.0,15687.0,14123.0,15687.0,15679.0,16378.0,13783.0,16378.0,Madhya Pradesh,5,104,IIT,104FIO
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6161.0,7489.0,6615.0,7519.0,6615.0,7519.0,6615.0,7555.0,7109.0,7913.0,6161.0,7913.0,Madhya Pradesh,5,104,IIT,104MIO
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,Madhya Pradesh,5,104,IIT,104FISC
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1513.0,1775.0,1513.0,1871.0,1513.0,1871.0,1513.0,1871.0,1513.0,1913.0,1513.0,1913.0,Madhya Pradesh,5,104,IIT,104MISC
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,Madhya Pradesh,5,104,IIT,104FIST
