Institute,AcademicProgramName,Quota,SeatType,Gender,OpeningRank,ClosingRank,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,State,StateId,InstituteId,Type,Id
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2456,3075,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4034
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13556,16295,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4035
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5615,7180,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4036
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2379,2429,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4037
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1233,1763,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4038
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),727,1037,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4039
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,503,641,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4040
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),224,305,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4041
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,45,97,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4042
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,EWS (PwD),Gender-Neutral,8,8,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4043
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),583,898,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4044
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,94,224,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4045
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,17,17,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4046
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),1202,2184,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4047
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,238,503,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4048
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,OPEN (PwD),Female-only (including Supernumerary),65,65,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4049
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,27,27,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4050
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),316,448,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4051
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,46,130,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4052
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,SC (PwD),Gender-Neutral,7,7,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4053
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),94,183,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4054
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,43,77,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4055
Indian Institute of Technology Kharagpur,COMPUTER SCIENCE AND ENGINEERING (BTech),AI,ST (PwD),Gender-Neutral,5,5,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4056
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),2143,2011,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4057
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,774,1104,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4058
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),4805,6959,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4059
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,2200,2806,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4060
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),10113,12175,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4061
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,3681,6247,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4062
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3000,3193,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4063
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,1424,1927,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4064
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1539,1545,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4065
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,835,988,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4066
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),644,813,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4067
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,230,319,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4068
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2267,2688,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4069
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,700,954,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4070
Indian Institute of Technology Kharagpur,ELECTRICAL ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,59,59,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4071
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4721,5478,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4072
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1492,1994,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4073
Indian Institute of Technology Kharagpur,ELECTRICAL ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,116,116,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4074
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1290,1398,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4075
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,327,562,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4076
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),624,664,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4077
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,194,259,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4078
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),504,638,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4079
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,132,252,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4080
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1467,1826,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4081
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,415,674,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4082
Indian Institute of Technology Kharagpur,ELECTRONICS AND ELECTRICAL COMMUNICATION ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,41,41,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4083
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3229,4227,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4084
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,419,1509,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4085
Indian Institute of Technology Kharagpur,ELECTRONICS AND ELECTRICAL COMMUNICATION ENGINEERING (BTech),AI,OPEN (PwD),Female-only (including Supernumerary),163,163,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4086
Indian Institute of Technology Kharagpur,ELECTRONICS AND ELECTRICAL COMMUNICATION ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,65,65,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4087
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),299,915,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4088
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,100,386,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4089
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),346,422,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4090
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,61,211,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4091
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),3723,3864,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4092
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1941,2072,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4093
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),8690,9068,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4094
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,4503,5447,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4095
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),19766,20789,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4096
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,10592,11936,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4097
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),4112,4234,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4098
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2772,3051,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4099
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),2040,1982,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4100
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1276,1633,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4101
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1505,1726,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4102
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,618,848,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4103
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3805,5786,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4104
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1185,2229,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4105
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9189,10612,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4106
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2873,4447,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4107
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2622,2507,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4108
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1004,1487,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4109
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1333,1207,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4110
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,738,785,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4111
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1400,1415,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4112
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,379,485,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4113
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3342,4006,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4114
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,890,1356,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4115
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6076,6741,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4116
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2077,2695,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4117
Indian Institute of Technology Kharagpur,INSTRUMENTATION ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,165,165,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4118
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2326,2062,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4119
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,773,931,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4120
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1007,1048,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4121
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,563,585,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4122
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2173,2478,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4123
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1053,1264,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4124
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5331,7104,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4125
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2449,3432,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4126
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12718,14386,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4127
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5124,6549,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4128
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2826,3626,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4129
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1431,2030,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4130
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1589,1757,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4131
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,850,982,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4132
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),559,676,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4133
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,177,261,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4134
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),1968,2375,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4135
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,523,717,0,0,0,0,0,0,0,0,0,0,West Bengal,6,105,IIT,105P4136
