Institute,AcademicProgramName,Quota,SeatType,Gender,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,Round6OpeningRank,Round6ClosingRank,OpeningRank,ClosingRank,State,StateId,InstituteId,Type,Id
Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3417.0,3417.0,3623.0,3623.0,3623.0,3623.0,,,,,,,3417.0,3623.0,Bihar,12,175,IIIT,175MIOP
Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),9602.0,9602.0,11232.0,11232.0,11232.0,11232.0,11232.0,11232.0,11884.0,11884.0,12356.0,12356.0,9602.0,12356.0,Bihar,12,175,IIIT,175FHSC
Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9248.0,9852.0,9865.0,10348.0,9865.0,10348.0,10200.0,10584.0,10298.0,10638.0,10453.0,10694.0,9248.0,10694.0,Bihar,12,175,IIIT,175MISC
Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4423.0,4714.0,5187.0,5340.0,5187.0,5340.0,5288.0,5391.0,5288.0,5391.0,5343.0,5397.0,4423.0,5397.0,Bihar,12,175,IIIT,175MIST
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4104.0,4336.0,4480.0,4766.0,4480.0,4766.0,4480.0,4766.0,4480.0,4766.0,4480.0,4766.0,4104.0,4766.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,10257.0,11396.0,11396.0,12513.0,11396.0,12513.0,11396.0,12988.0,11396.0,12988.0,11396.0,12988.0,10257.0,12988.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1348.0,1348.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1348.0,1773.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,13707.0,27762.0,22567.0,31569.0,22567.0,31569.0,22567.0,31569.0,22567.0,32119.0,22567.0,32119.0,13707.0,32119.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1909.0,1909.0,1909.0,1909.0,1909.0,1909.0,3723.0,3723.0,3723.0,3723.0,3723.0,3723.0,1909.0,3723.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4686.0,8102.0,8605.0,8945.0,8605.0,8945.0,8679.0,9090.0,8679.0,9090.0,8679.0,9090.0,4686.0,9090.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3871.0,3874.0,3874.0,4476.0,3874.0,4476.0,3874.0,4476.0,3874.0,4476.0,3874.0,4476.0,3871.0,4476.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,3396.0,4012.0,3498.0,4220.0,3498.0,4220.0,3529.0,4293.0,3529.0,4293.0,3547.0,4319.0,3396.0,4319.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,216.0,216.0,216.0,216.0,216.0,216.0,392.0,392.0,392.0,392.0,392.0,392.0,216.0,392.0,Madhya Pradesh,5,176,IIIT,176MIEP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,6334.0,10027.0,8223.0,10975.0,8223.0,10975.0,8223.0,11046.0,8223.0,11046.0,8223.0,11046.0,6334.0,11046.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,492.0,519.0,670.0,703.0,670.0,703.0,670.0,703.0,670.0,703.0,670.0,703.0,492.0,703.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8627.0,24300.0,10586.0,25450.0,10586.0,25450.0,10586.0,25769.0,10586.0,25769.0,10586.0,25848.0,8627.0,25848.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,680.0,866.0,680.0,1369.0,680.0,1369.0,680.0,1369.0,680.0,1369.0,680.0,1369.0,680.0,1369.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3416.0,6543.0,3657.0,7605.0,3657.0,7605.0,3657.0,7739.0,3657.0,7739.0,4715.0,7746.0,3416.0,7746.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,264.0,264.0,,,,,,,,,,,264.0,264.0,Madhya Pradesh,5,176,IIIT,176MISCP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1073.0,3433.0,2215.0,3778.0,2215.0,3778.0,2215.0,3778.0,2215.0,3778.0,2215.0,3778.0,1073.0,3778.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,3456.0,3614.0,3477.0,3660.0,3477.0,3660.0,3477.0,3660.0,3541.0,3693.0,3541.0,3693.0,3456.0,3693.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7359.0,9857.0,7359.0,10796.0,7359.0,10796.0,7359.0,10796.0,7359.0,10796.0,7359.0,11144.0,7359.0,11144.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,666.0,666.0,1246.0,1246.0,1246.0,1246.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,666.0,1590.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,16175.0,24372.0,16175.0,25336.0,16175.0,25336.0,16175.0,25336.0,16175.0,25497.0,16175.0,25497.0,16175.0,25497.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3198.0,5672.0,4394.0,6546.0,4394.0,6546.0,4394.0,6546.0,4394.0,6546.0,5094.0,7253.0,3198.0,7253.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Artificial Intelligence) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1392.0,2820.0,1392.0,2903.0,1392.0,2903.0,1392.0,2903.0,1392.0,2903.0,1392.0,2903.0,1392.0,2903.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4222.0,4592.0,4504.0,4988.0,4504.0,4988.0,4504.0,4998.0,4504.0,4998.0,4591.0,5112.0,4222.0,5112.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9064.0,12148.0,9064.0,13107.0,9064.0,13107.0,9064.0,13110.0,9064.0,13110.0,12148.0,13377.0,9064.0,13377.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,917.0,917.0,1516.0,1516.0,1516.0,1516.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,917.0,1551.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,20997.0,30625.0,28845.0,32341.0,28845.0,32341.0,29171.0,32598.0,29186.0,32660.0,29603.0,33229.0,20997.0,33229.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1369.0,1369.0,1692.0,1692.0,1692.0,1692.0,1692.0,1692.0,1692.0,1692.0,1692.0,1692.0,1369.0,1692.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7152.0,7858.0,7348.0,8520.0,7348.0,8520.0,7348.0,8624.0,7348.0,8624.0,7348.0,8624.0,7152.0,8624.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Physical System) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3778.0,3856.0,4015.0,4408.0,4015.0,4408.0,4015.0,4408.0,4015.0,4408.0,4015.0,4408.0,3778.0,4408.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4077.0,4420.0,4319.0,4561.0,4319.0,4561.0,4416.0,4581.0,4416.0,4581.0,4416.0,4595.0,4077.0,4595.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7861.0,10953.0,8012.0,12010.0,8012.0,12010.0,8012.0,12140.0,8012.0,12140.0,8012.0,12274.0,7861.0,12274.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,836.0,836.0,1290.0,1290.0,1290.0,1290.0,1555.0,1555.0,1555.0,1555.0,1649.0,1649.0,836.0,1649.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,21825.0,26819.0,21825.0,28645.0,21825.0,28645.0,21825.0,28894.0,21825.0,29171.0,21825.0,29494.0,21825.0,29494.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1141.0,1141.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1141.0,1450.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5876.0,7039.0,7152.0,8161.0,7152.0,8161.0,7152.0,8161.0,7152.0,8224.0,7152.0,8224.0,5876.0,8224.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,314.0,314.0,,,,,,,,,,,314.0,314.0,Madhya Pradesh,5,176,IIIT,176MISCP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3050.0,3755.0,3807.0,3998.0,3807.0,3998.0,3807.0,3998.0,3807.0,3998.0,3807.0,3998.0,3050.0,3998.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,3423.0,4092.0,3942.0,4293.0,3942.0,4293.0,3942.0,4319.0,3942.0,4319.0,3942.0,4336.0,3423.0,4336.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,6925.0,9364.0,8620.0,10907.0,8620.0,10907.0,8620.0,11041.0,8620.0,11041.0,8620.0,11041.0,6925.0,11041.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,719.0,719.0,719.0,719.0,719.0,719.0,754.0,754.0,754.0,754.0,754.0,754.0,719.0,754.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,14306.0,24360.0,14306.0,26032.0,14306.0,26032.0,14306.0,26038.0,14306.0,26038.0,14306.0,26128.0,14306.0,26128.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,739.0,739.0,1102.0,1102.0,1102.0,1102.0,1102.0,1102.0,1102.0,1102.0,1102.0,1102.0,739.0,1102.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1291.0,5856.0,3187.0,7043.0,3187.0,7043.0,3187.0,7249.0,3187.0,7314.0,3187.0,7314.0,1291.0,7314.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1509.0,2702.0,2581.0,3755.0,2581.0,3755.0,2581.0,3755.0,2581.0,3755.0,2581.0,3755.0,1509.0,3755.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4588.0,5389.0,5100.0,5530.0,5100.0,5530.0,5100.0,5564.0,5100.0,5564.0,5188.0,5603.0,4588.0,5603.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9178.0,12881.0,11310.0,14328.0,11310.0,14328.0,11636.0,14460.0,11636.0,14603.0,11636.0,14643.0,9178.0,14643.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,939.0,1122.0,1310.0,1355.0,1310.0,1355.0,1516.0,1674.0,1516.0,1674.0,1516.0,1674.0,939.0,1674.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,18068.0,32861.0,26484.0,35763.0,26484.0,35763.0,26484.0,36401.0,26484.0,36541.0,26484.0,37001.0,18068.0,37001.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1415.0,1470.0,2285.0,2292.0,2285.0,2292.0,2285.0,2292.0,2285.0,2292.0,2285.0,2292.0,1415.0,2292.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3777.0,8150.0,7249.0,9240.0,7249.0,9240.0,7579.0,9384.0,7579.0,9533.0,7579.0,9569.0,3777.0,9569.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3531.0,4102.0,4021.0,4588.0,4021.0,4588.0,4196.0,4796.0,4196.0,4903.0,4196.0,4903.0,3531.0,4903.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4293.0,4742.0,4566.0,5058.0,4566.0,5058.0,4566.0,5068.0,4566.0,5068.0,4619.0,5098.0,4293.0,5098.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,Madhya Pradesh,5,176,IIIT,176MIEP
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9206.0,12095.0,9206.0,13086.0,9206.0,13086.0,9206.0,13183.0,11262.0,13222.0,11262.0,13222.0,9206.0,13222.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,942.0,998.0,998.0,1110.0,998.0,1110.0,998.0,1290.0,998.0,1290.0,998.0,1290.0,942.0,1290.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,24981.0,30645.0,26233.0,32611.0,26233.0,32611.0,26233.0,32742.0,26233.0,32811.0,26233.0,33182.0,24981.0,33182.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1184.0,1258.0,1938.0,1985.0,1938.0,1985.0,1938.0,1985.0,1938.0,1985.0,1938.0,1985.0,1184.0,1985.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6546.0,7961.0,7512.0,8833.0,7512.0,8833.0,7512.0,8929.0,7512.0,8929.0,7512.0,8947.0,6546.0,8947.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2513.0,4058.0,2513.0,4599.0,2513.0,4599.0,2513.0,4621.0,2513.0,4621.0,2513.0,4698.0,2513.0,4698.0,Madhya Pradesh,5,176,IIIT,176MIST
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5673.0,6142.0,6041.0,6768.0,6041.0,6768.0,6041.0,6768.0,6041.0,6768.0,6041.0,6768.0,5673.0,6768.0,Madhya Pradesh,5,176,IIIT,176MIE
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13308.0,15436.0,14562.0,16325.0,14562.0,16325.0,14562.0,16593.0,14562.0,16593.0,14562.0,16593.0,13308.0,16593.0,Madhya Pradesh,5,176,IIIT,176MION
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1525.0,1525.0,,,,,,,,,,,1525.0,1525.0,Madhya Pradesh,5,176,IIIT,176MIONP
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,30736.0,37840.0,36006.0,40291.0,36006.0,40291.0,36006.0,40414.0,36006.0,40697.0,36006.0,41699.0,30736.0,41699.0,Madhya Pradesh,5,176,IIIT,176MIO
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2230.0,2230.0,3258.0,3258.0,3258.0,3258.0,,,,,,,2230.0,3258.0,Madhya Pradesh,5,176,IIIT,176MIOP
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8513.0,9185.0,9274.0,9475.0,9274.0,9475.0,9274.0,9867.0,9274.0,10200.0,9274.0,10200.0,8513.0,10200.0,Madhya Pradesh,5,176,IIIT,176MISC
Indian Institute of Information Technology Bhopal,"Physics and Computational Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4270.0,4408.0,4713.0,5139.0,4713.0,5139.0,5139.0,5203.0,5203.0,5213.0,5203.0,5213.0,4270.0,5213.0,Madhya Pradesh,5,176,IIIT,176MIST
